#FILE:                       ,R30B70D28; 13-1-2025.ngb-ds3       ,,,,,,
#FORMAT:                     ,NETZSCH5                           ,,,,,,
#IDENTITY:                   ,Geopolymere paste                  ,,,,,,
#DECIMAL:                    ,POINT                              ,,,,,,
#SEPARATOR:                  ,COMMA                              ,,,,,,
#MTYPE:                      ,DSC                                ,,,,,,
#INSTRUMENT:                 ,Microlab TU Delft                  ,,,,,,
#PROJECT:                    ,                                   ,,,,,,
#DATE/TIME:                  ,13/01/2025 12:57:40 PM             ,,,,,,
#CORR. FILE:                 ,Blank with cover; 13-1-2025.ngb-bs3,,,,,,
#LABORATORY:                 ,TU Delft Micro Lab                 ,,,,,,
#OPERATOR:                   ,Ahmed                              ,,,,,,
#REMARK:                     ,under Argon atmosphere, 10K/min    ,,,,,
#SAMPLE:                     ,R30B70D28;13-1-2025                ,,,,,,
#SAMPLE MASS /mg:            ,55,,,,,,
#MATERIAL:                   ,Geopolymer paste                   ,,,,,,
#REFERENCE:                  ,blank                              ,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3                   ,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,
#CORR. CODE:                 ,20,,,,,,
#EXO:                        ,-1,,,,,,
#RANGE:                      ,40/10.0(K/min)/1000                ,,,,,,
#SEGMENT:                    ,S2/2                               ,,,,,,
,,,,,,,
##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
356.595,46.8175,-0.38618,74.54364,50,0.00E+00,20,0.83705
356.64499,46.8225,-0.38634,74.54364,50,0.00E+00,20,0.837
356.69,46.8275,-0.38611,74.54364,50,0.00E+00,20,0.83695
356.73901,46.8325,-0.38658,74.54364,50,0.00E+00,20,0.8369
356.79501,46.8375,-0.38669,74.54182,50,0.00E+00,20,0.83685
356.845,46.8425,-0.38681,74.54182,50,0.00E+00,20,0.8368
356.89899,46.8475,-0.3871,74.54182,50,0.00E+00,20,0.83674
356.94299,46.8525,-0.38692,74.54,50,0.00E+00,20,0.8367
357.00201,46.8575,-0.38733,74.54,50,0.00E+00,20,0.83664
357.034,46.8625,-0.38736,74.54,50,0.00E+00,20,0.83661
357.10199,46.8675,-0.38757,74.53636,50,0.00E+00,20,0.83654
357.138,46.8725,-0.38762,74.53636,50,0.00E+00,20,0.83651
357.19299,46.8775,-0.38767,74.53636,50,0.00E+00,20,0.83645
357.23199,46.8825,-0.38775,74.53636,50,0.00E+00,20,0.83641
357.28601,46.8875,-0.38804,74.53636,50,0.00E+00,20,0.83636
357.34,46.8925,-0.38815,74.53636,50,0.00E+00,20,0.83631
357.396,46.8975,-0.38834,74.53636,50,0.00E+00,20,0.83625
357.431,46.9025,-0.38847,74.53636,50,0.00E+00,20,0.83622
357.48499,46.9075,-0.38865,74.53636,50,0.00E+00,20,0.83616
357.53601,46.9125,-0.38888,74.53273,50,0.00E+00,20,0.83611
357.58301,46.9175,-0.38891,74.53273,50,0.00E+00,20,0.83607
357.633,46.9225,-0.38908,74.53273,50,0.00E+00,20,0.83602
357.67801,46.9275,-0.38908,74.53091,50,0.00E+00,20,0.83597
357.73901,46.9325,-0.38934,74.53091,50,0.00E+00,20,0.83591
357.79199,46.9375,-0.38912,74.53091,50,0.00E+00,20,0.83586
357.83301,46.9425,-0.3897,74.52909,50,0.00E+00,20,0.83582
357.892,46.9475,-0.3897,74.52909,50,0.00E+00,20,0.83576
357.94,46.9525,-0.38975,74.52909,50,0.00E+00,20,0.83571
357.98401,46.9575,-0.39005,74.52909,50,0.00E+00,20,0.83567
358.03799,46.9625,-0.39008,74.52727,50,0.00E+00,20,0.83561
358.08301,46.9675,-0.39025,74.52727,50,0.00E+00,20,0.83557
358.134,46.9725,-0.39034,74.52727,50,0.00E+00,20,0.83552
358.186,46.9775,-0.39045,74.52727,50,0.00E+00,20,0.83547
358.229,46.9825,-0.39052,74.52545,50,0.00E+00,20,0.83543
358.27802,46.9875,-0.39069,74.52545,50,0.00E+00,20,0.83538
358.327,46.9925,-0.39073,74.52545,50,0.00E+00,20,0.83533
358.37799,46.9975,-0.39102,74.52182,50,0.00E+00,20,0.83528
358.435,47.0025,-0.39108,74.52182,50,0.00E+00,20,0.83522
358.47601,47.0075,-0.39131,74.52182,50,0.00E+00,20,0.83518
358.53,47.0125,-0.39135,74.52182,50,0.00E+00,20,0.83513
358.57101,47.0175,-0.39137,74.52182,50,0.00E+00,20,0.83509
358.62799,47.0225,-0.39155,74.52182,50,0.00E+00,20,0.83503
358.67899,47.0275,-0.39162,74.52182,50,0.00E+00,20,0.83498
358.72198,47.0325,-0.39191,74.51818,50,0.00E+00,20,0.83494
358.772,47.0375,-0.39223,74.51818,50,0.00E+00,20,0.83489
358.82999,47.0425,-0.39206,74.51818,50,0.00E+00,20,0.83483
358.88199,47.0475,-0.39246,74.51818,50,0.00E+00,20,0.83478
358.91901,47.0525,-0.39246,74.51818,50,0.00E+00,20,0.83474
358.97101,47.0575,-0.39282,74.51454,50,0.00E+00,20,0.83469
359.009,47.0625,-0.39272,74.51454,50,0.00E+00,20,0.83465
359.065,47.0675,-0.39293,74.51454,50,0.00E+00,20,0.8346
359.112,47.0725,-0.39317,74.51454,50,0.00E+00,20,0.83455
359.15601,47.0775,-0.39331,74.51273,50,0.00E+00,20,0.83451
359.22601,47.0825,-0.3933,74.51273,50,0.00E+00,20,0.83444
359.25699,47.0875,-0.39372,74.51273,50,0.00E+00,20,0.83441
359.31201,47.0925,-0.39371,74.51273,50,0.00E+00,20,0.83435
359.362,47.0975,-0.39385,74.51273,50,0.00E+00,20,0.83431
359.40701,47.1025,-0.39397,74.51273,50,0.00E+00,20,0.83426
359.46899,47.1075,-0.39403,74.51091,50,0.00E+00,20,0.8342
359.52802,47.1125,-0.39414,74.51091,50,0.00E+00,20,0.83414
359.55899,47.1175,-0.39432,74.51091,50,0.00E+00,20,0.83411
359.625,47.1225,-0.39445,74.51091,50,0.00E+00,20,0.83405
359.672,47.1275,-0.39471,74.51091,50,0.00E+00,20,0.834
359.72,47.1325,-0.39478,74.51091,50,0.00E+00,20,0.83395
359.76099,47.1375,-0.39513,74.50909,50,0.00E+00,20,0.83391
359.81299,47.1425,-0.39504,74.50909,50,0.00E+00,20,0.83386
359.85699,47.1475,-0.39518,74.50909,50,0.00E+00,20,0.83382
359.914,47.1525,-0.39534,74.50909,50,0.00E+00,20,0.83376
359.95099,47.1575,-0.39539,74.50909,50,0.00E+00,20,0.83372
360.01001,47.1625,-0.39547,74.50909,50,0.00E+00,20,0.83367
360.05399,47.1675,-0.39579,74.50727,50,0.00E+00,20,0.83362
360.10501,47.1725,-0.39586,74.50727,50,0.00E+00,20,0.83357
360.16299,47.1775,-0.39595,74.50727,50,0.00E+00,20,0.83351
360.21799,47.1825,-0.39611,74.50727,50,0.00E+00,20,0.83346
360.26401,47.1875,-0.39633,74.50727,50,0.00E+00,20,0.83342
360.30701,47.1925,-0.39664,74.50546,50,0.00E+00,20,0.83337
360.35999,47.1975,-0.39678,74.50546,50,0.00E+00,20,0.83332
360.40701,47.2025,-0.39692,74.50546,50,0.00E+00,20,0.83327
360.45499,47.2075,-0.39687,74.50182,50,0.00E+00,20,0.83323
360.51199,47.2125,-0.39728,74.50182,50,0.00E+00,20,0.83317
360.552,47.2175,-0.39742,74.49818,50,0.00E+00,20,0.83313
360.60599,47.2225,-0.39741,74.49818,50,0.00E+00,20,0.83308
360.65399,47.2275,-0.39752,74.49818,50,0.00E+00,20,0.83303
360.70599,47.2325,-0.39746,74.49818,50,0.00E+00,20,0.83298
360.76099,47.2375,-0.39787,74.49818,50,0.00E+00,20,0.83293
360.80399,47.2425,-0.39797,74.49818,50,0.00E+00,20,0.83288
360.85699,47.2475,-0.39803,74.49818,50,0.00E+00,20,0.83283
360.90201,47.2525,-0.39825,74.49818,50,0.00E+00,20,0.83279
360.966,47.2575,-0.39838,74.49454,50,0.00E+00,20,0.83272
361.01501,47.2625,-0.39862,74.49454,50,0.00E+00,20,0.83268
361.061,47.2675,-0.39851,74.49454,50,0.00E+00,20,0.83263
361.10599,47.2725,-0.3989,74.49454,50,0.00E+00,20,0.83259
361.15399,47.2775,-0.39915,74.49454,50,0.00E+00,20,0.83254
361.20599,47.2825,-0.39909,74.49454,50,0.00E+00,20,0.83249
361.24301,47.2875,-0.39936,74.49091,50,0.00E+00,20,0.83245
361.30399,47.2925,-0.39942,74.49091,50,0.00E+00,20,0.83239
361.341,47.2975,-0.39974,74.49091,50,0.00E+00,20,0.83235
361.39099,47.3025,-0.39976,74.49091,50,0.00E+00,20,0.83231
361.45001,47.3075,-0.39989,74.48909,50,0.00E+00,20,0.83225
361.5,47.3125,-0.40015,74.48909,50,0.00E+00,20,0.8322
361.52802,47.3175,-0.40009,74.48909,50,0.00E+00,20,0.83217
361.58701,47.3225,-0.40026,74.48909,50,0.00E+00,20,0.83211
361.62799,47.3275,-0.40051,74.48909,50,0.00E+00,20,0.83207
361.689,47.3325,-0.40059,74.48727,50,0.00E+00,20,0.83201
361.73001,47.3375,-0.40069,74.48727,50,0.00E+00,20,0.83197
361.78699,47.3425,-0.40075,74.48727,50,0.00E+00,20,0.83192
361.83701,47.3475,-0.40079,74.48364,50,0.00E+00,20,0.83187
361.89301,47.3525,-0.40112,74.48364,50,0.00E+00,20,0.83181
361.94601,47.3575,-0.40131,74.48364,50,0.00E+00,20,0.83176
361.98999,47.3625,-0.40136,74.48364,50,0.00E+00,20,0.83172
362.03299,47.3675,-0.40145,74.48364,50,0.00E+00,20,0.83167
362.09,47.3725,-0.40146,74.48364,50,0.00E+00,20,0.83162
362.133,47.3775,-0.40173,74.48364,50,0.00E+00,20,0.83158
362.18399,47.3825,-0.40204,74.48364,50,0.00E+00,20,0.83153
